,regulator,gene_id,effect
7443,rpoS,b0094,+
7444,rpoS,b0095,+
7445,rpoS,b0113,+
7446,rpoS,b0114,+
7447,rpoS,b0115,+
7448,rpoS,b0116,+
7449,rpoS,b0139,+
7450,rpoS,b0140,+
7451,rpoS,b0142,+
7452,rpoS,b0143,+
7453,rpoS,b0157,+
7454,rpoS,b0158,+
7455,rpoS,b0159,+
7456,rpoS,b0186,+
7457,rpoS,b0207,+
7458,rpoS,b0231,+
7459,rpoS,b0232,+
7460,rpoS,b0233,+
7461,rpoS,b0234,+
7462,rpoS,b0240_1,+
7463,rpoS,b0240_2,+
7464,rpoS,b0256,+
7465,rpoS,b0385,+
7466,rpoS,b0435,+
7467,rpoS,b0564,+
7468,rpoS,b0707,+
7469,rpoS,b0708,+
7470,rpoS,b0726,+
7471,rpoS,b0727,+
7472,rpoS,b0728,+
7473,rpoS,b0729,+
7474,rpoS,b0755,+
7475,rpoS,b0756,+
7476,rpoS,b0757,+
7477,rpoS,b0758,+
7478,rpoS,b0759,+
7479,rpoS,b0803,+
7480,rpoS,b0812,+
7481,rpoS,b0861,+
7482,rpoS,b0862,+
7483,rpoS,b0863,+
7484,rpoS,b0864,+
7485,rpoS,b0865,+
7486,rpoS,b0871,+
7487,rpoS,b0912,+
7488,rpoS,b0929,+
7489,rpoS,b0950,+
7490,rpoS,b0951,+
7491,rpoS,b0952,+
7492,rpoS,b0972,+
7493,rpoS,b0973,+
7494,rpoS,b0974,+
7495,rpoS,b0975,+
7496,rpoS,b0976,+
7497,rpoS,b0977,+
7498,rpoS,b0978,+
7499,rpoS,b0979,+
7500,rpoS,b0980,+
7501,rpoS,b0999,+
7502,rpoS,b1000,+
7503,rpoS,b1003,+
7504,rpoS,b1004,+
7505,rpoS,b1037,+
7506,rpoS,b1038,+
7507,rpoS,b1039,+
7508,rpoS,b1040,+
7509,rpoS,b1041,+
7510,rpoS,b1042,+
7511,rpoS,b1043,+
7512,rpoS,b1051,+
7513,rpoS,b1164,+
7514,rpoS,b1165,+
7515,rpoS,b1166,+
7516,rpoS,b1167,+
7517,rpoS,b1197,+
7518,rpoS,b1198,+
7519,rpoS,b1199,+
7520,rpoS,b1200,+
7521,rpoS,b1201,+
7522,rpoS,b1234,+
7523,rpoS,b1235,+
7524,rpoS,b1241,+
7525,rpoS,b1257,+
7526,rpoS,b1258,+
7527,rpoS,b1259,+
7528,rpoS,b1272,+
7529,rpoS,b1274,+
7530,rpoS,b1276,+
7531,rpoS,b1283,+
7532,rpoS,b1284,+
7533,rpoS,b1285,+
7534,rpoS,b1296,+
7535,rpoS,b1297,+
7536,rpoS,b1298,+
7537,rpoS,b1299,+
7538,rpoS,b1300,+
7539,rpoS,b1301,+
7540,rpoS,b1302,+
7541,rpoS,b1377,+
7542,rpoS,b1378,+
7543,rpoS,b1407,+
7544,rpoS,b1440,+
7545,rpoS,b1441,+
7546,rpoS,b1442,+
7547,rpoS,b1443,+
7548,rpoS,b1444,+
7549,rpoS,b1453,+
7550,rpoS,b1469,+
7551,rpoS,b1473,+
7552,rpoS,b1480,+
7553,rpoS,b1482,+
7554,rpoS,b1483,+
7555,rpoS,b1484,+
7556,rpoS,b1485,+
7557,rpoS,b1486,+
7558,rpoS,b1487,+
7559,rpoS,b1488,+
7560,rpoS,b1492,+
7561,rpoS,b1493,+
7562,rpoS,b1513,+
7563,rpoS,b1514,+
7564,rpoS,b1515,+
7565,rpoS,b1516,+
7566,rpoS,b1517,+
7567,rpoS,b1518,+
7568,rpoS,b1519,+
7569,rpoS,b1587,+
7570,rpoS,b1588,+
7571,rpoS,b1589,+
7572,rpoS,b1590,+
7573,rpoS,b1591,+
7574,rpoS,b1597,+
7575,rpoS,b1611,+
7576,rpoS,b1646,+
7577,rpoS,b1661,+
7578,rpoS,b1669,+
7579,rpoS,b1670,+
7580,rpoS,b1671,+
7581,rpoS,b1672,+
7582,rpoS,b1673,+
7583,rpoS,b1674,+
7584,rpoS,b1676,+
7585,rpoS,b1712,+
7586,rpoS,b1723,+
7587,rpoS,b1732,+
7588,rpoS,b1739,+
7589,rpoS,b1744,+
7590,rpoS,b1745,+
7591,rpoS,b1746,+
7592,rpoS,b1747,+
7593,rpoS,b1748,+
7594,rpoS,b1749,+
7595,rpoS,b1779,+
7596,rpoS,b1854,+
7597,rpoS,b1857,+
7598,rpoS,b1896,+
7599,rpoS,b1897,+
7600,rpoS,b1900,+
7601,rpoS,b1901,+
7602,rpoS,b1967,+
7603,rpoS,b2068,+
7604,rpoS,b2074,+
7605,rpoS,b2075,+
7606,rpoS,b2076,+
7607,rpoS,b2077,+
7608,rpoS,b2078,+
7609,rpoS,b2079,+
7610,rpoS,b2097,+
7611,rpoS,b2127,+
7612,rpoS,b2128,+
7613,rpoS,b2129,+
7614,rpoS,b2130,+
7615,rpoS,b2131,+
7616,rpoS,b2148,+
7617,rpoS,b2149,+
7618,rpoS,b2150,+
7619,rpoS,b2163,+
7620,rpoS,b2212,+
7621,rpoS,b2213,+
7622,rpoS,b2266,+
7623,rpoS,b2344,+
7624,rpoS,b2369,+
7625,rpoS,b2370,+
7626,rpoS,b2388,+
7627,rpoS,b2406,+
7628,rpoS,b2407,+
7629,rpoS,b2417,+
7630,rpoS,b2427,+
7631,rpoS,b2428,+
7632,rpoS,b2429,+
7633,rpoS,b2446,+
7634,rpoS,b2447,+
7635,rpoS,b2464,+
7636,rpoS,b2465,+
7637,rpoS,b2501,+
7638,rpoS,b2502,+
7639,rpoS,b2535,+
7640,rpoS,b2552,+
7641,rpoS,b2570,+
7642,rpoS,b2571,+
7643,rpoS,b2572,+
7644,rpoS,b2573,+
7645,rpoS,b2659,+
7646,rpoS,b2660,+
7647,rpoS,b2661,+
7648,rpoS,b2662,+
7649,rpoS,b2663,+
7650,rpoS,b2665,+
7651,rpoS,b2677,+
7652,rpoS,b2678,+
7653,rpoS,b2679,+
7654,rpoS,b2687,+
7655,rpoS,b2696,+
7656,rpoS,b2733,+
7657,rpoS,b2779,+
7658,rpoS,b2912,+
7659,rpoS,b2922,+
7660,rpoS,b2925,+
7661,rpoS,b2926,+
7662,rpoS,b2927,+
7663,rpoS,b2937,+
7664,rpoS,b2965,+
7665,rpoS,b3012,+
7666,rpoS,b3035,+
7667,rpoS,b3037,+
7668,rpoS,b3038,+
7669,rpoS,b3044,+
7670,rpoS,b3045,+
7671,rpoS,b3046_1,+
7672,rpoS,b3046_2,+
7673,rpoS,b3047,+
7674,rpoS,b3048,+
7675,rpoS,b3049,+
7676,rpoS,b3073,+
7677,rpoS,b3360,+
7678,rpoS,b3361,+
7679,rpoS,b3362,+
7680,rpoS,b3392,+
7681,rpoS,b3393,+
7682,rpoS,b3394,+
7683,rpoS,b3395,+
7684,rpoS,b3428,+
7685,rpoS,b3429,+
7686,rpoS,b3430,+
7687,rpoS,b3461,+
7688,rpoS,b3491,+
7689,rpoS,b3494,+
7690,rpoS,b3500,+
7691,rpoS,b3508,+
7692,rpoS,b3509,+
7693,rpoS,b3510,+
7694,rpoS,b3512,+
7695,rpoS,b3513,+
7696,rpoS,b3514,+
7697,rpoS,b3515,+
7698,rpoS,b3516,+
7699,rpoS,b3517,+
7700,rpoS,b3519,+
7701,rpoS,b3524,+
7702,rpoS,b3555,+
7703,rpoS,b3588,+
7704,rpoS,b3612,+
7705,rpoS,b3613,+
7706,rpoS,b3614,+
7707,rpoS,b3699,+
7708,rpoS,b3700,+
7709,rpoS,b3701,+
7710,rpoS,b3724,+
7711,rpoS,b3725,+
7712,rpoS,b3726,+
7713,rpoS,b3727,+
7714,rpoS,b3728,+
7715,rpoS,b3740,+
7716,rpoS,b3741,+
7717,rpoS,b3745,+
7718,rpoS,b3746,+
7719,rpoS,b3773,+
7720,rpoS,b3862,+
7721,rpoS,b3905,+
7722,rpoS,b3906,+
7723,rpoS,b3911,+
7724,rpoS,b3912,+
7725,rpoS,b3916,+
7726,rpoS,b3919,+
7727,rpoS,b3929,+
7728,rpoS,b3961,+
7729,rpoS,b3995,+
7730,rpoS,b4025,+
7731,rpoS,b4061,+
7732,rpoS,b4067,+
7733,rpoS,b4068,+
7734,rpoS,b4069,+
7735,rpoS,b4111,+
7736,rpoS,b4149,+
7737,rpoS,b4151,+
7738,rpoS,b4152,+
7739,rpoS,b4153,+
7740,rpoS,b4154,+
7741,rpoS,b4187,+
7742,rpoS,b4189,+
7743,rpoS,b4217,+
7744,rpoS,b4233,+
7745,rpoS,b4326,+
7746,rpoS,b4354,+
7747,rpoS,b4376,+
7748,rpoS,b4411,+
7749,rpoS,b4460,+
7750,rpoS,b4480,+
7751,rpoS,b4596,+
7752,rpoS,b4662,+
7753,rstA,b0929,-
7754,rstA,b1037,-
7755,rstA,b1038,-
7756,rstA,b1039,-
7757,rstA,b1040,-
7758,rstA,b1224,+
7759,rstA,b1225,+
7760,rstA,b1226,+
7761,rstA,b1227,+
7762,rstA,b1597,+
7763,rtcR,b3421,+
7764,rtcR,b4475,+
7765,rutR,b0032,+
7766,rutR,b0033,+
7767,rutR,b0592,-
7768,rutR,b1006,-
7769,rutR,b1007,-
7770,rutR,b1008,-
7771,rutR,b1009,-
7772,rutR,b1010,-
7773,rutR,b1011,-
7774,rutR,b1012,-
7775,rutR,b1013,-
7776,rutR,b1285,-
7777,rutR,b1649,-
7778,rutR,b1650,-
7779,rutR,b1651,-
7780,rutR,b3515,-
7781,rutR,b3516,-
7782,sdiA,b0093,+-
7783,sdiA,b0094,-
7784,sdiA,b0095,-
7785,sdiA,b1707,+
7786,sdiA,b3515,+
7787,sgrR,b0066,-
7788,sgrR,b0067,-
7789,sgrR,b0068,-
7790,sgrR,b0069,-
7791,sgrR,b0070,+
7792,sgrR,b2379,+
7793,sgrR,b4662,+
7794,slyA,b0076,+
7795,slyA,b1182,+
7796,slyA,b1388,+
7797,slyA,b1389,+
7798,slyA,b1390,+
7799,slyA,b1391,+
7800,slyA,b1392,+
7801,slyA,b1393,+
7802,slyA,b1394,+
7803,slyA,b1395,+
7804,slyA,b1396,+
7805,slyA,b1397,+
7806,slyA,b1398,+
7807,slyA,b2754,+
7808,slyA,b2755,+
7809,slyA,b2756,+
7810,slyA,b2757,+
7811,slyA,b2758,+
7812,slyA,b2759,+
7813,slyA,b2760,+
7814,slyA,b3335,+
7815,slyA,b4292,-
7816,slyA,b4293,-
7817,soxR,b0096,+
7818,soxR,b0606,+-
7819,soxR,b1611,+
7820,soxR,b2600,+
7821,soxR,b2601,+
7822,soxR,b3207,+
7823,soxR,b3211,+-
7824,soxR,b3908,+
7825,soxR,b4060,+
7826,soxR,b4062,+
7827,soxR,b4063,+-
7828,soxR,b4242,+
7829,soxS,b0096,+
7830,soxS,b0447,+
7831,soxS,b0448,+
7832,soxS,b0449,+
7833,soxS,b0462,+-
7834,soxS,b0463,+-
7835,soxS,b0578,+
7836,soxS,b0683,+-
7837,soxS,b0684,+
7838,soxS,b0762,+-
7839,soxS,b0850,+
7840,soxS,b0851,+
7841,soxS,b0852,+
7842,soxS,b0853,+
7843,soxS,b0871,+
7844,soxS,b0950,+
7845,soxS,b0951,+
7846,soxS,b0952,+
7847,soxS,b1101,+
7848,soxS,b1164,+-
7849,soxS,b1165,+-
7850,soxS,b1166,+-
7851,soxS,b1167,+-
7852,soxS,b1276,+
7853,soxS,b1277,+
7854,soxS,b1377,+
7855,soxS,b1378,+
7856,soxS,b1415,+
7857,soxS,b1463,+
7858,soxS,b1530,+
7859,soxS,b1531,+
7860,soxS,b1532,+
7861,soxS,b1611,+
7862,soxS,b1852,+
7863,soxS,b1973,+
7864,soxS,b2159,+
7865,soxS,b2237,+
7866,soxS,b2390,+-
7867,soxS,b2600,+-
7868,soxS,b2601,+-
7869,soxS,b2895,+
7870,soxS,b3035,+
7871,soxS,b3037,+
7872,soxS,b3038,+
7873,soxS,b3207,+-
7874,soxS,b3624,+
7875,soxS,b3625,+
7876,soxS,b3662,+
7877,soxS,b3908,+
7878,soxS,b3924,+
7879,soxS,b4025,+
7880,soxS,b4060,+-
7881,soxS,b4062,+-
7882,soxS,b4396,+-
7883,soxS,b4439,+-
7884,soxS,b4637,+-
7885,spermidine,b1243,+
7886,spermidine,b1244,+
7887,spermidine,b1245,+
7888,spermidine,b1246,+
7889,spermidine,b1247,+
7890,srlR,b2702,-
7891,srlR,b2703,-
7892,srlR,b2704,-
7893,srlR,b2705,-
7894,srlR,b2706,-
7895,srlR,b2707,-
7896,srlR,b2708,-
7897,stpA,b0076,-
7898,stpA,b2669,-
7899,stpA,b2912,-
7900,stpA,b3721,-
7901,stpA,b3722,-
7902,stpA,b3723,-
7903,sutR,b1434,+-
7904,sutR,b1920,-
7905,sutR,b1921,-
7906,sutR,b1922,-
7907,sutR,b3607,-
7908,tdcA,b3113,+
7909,tdcA,b3114,+
7910,tdcA,b3115,+
7911,tdcA,b3116,+
7912,tdcA,b3117,+
7913,tdcA,b3118,+
7914,tdcA,b4471,+
7915,tdcR,b3113,+
7916,tdcR,b3114,+
7917,tdcR,b3115,+
7918,tdcR,b3116,+
7919,tdcR,b3117,+
7920,tdcR,b3118,+
7921,tdcR,b4471,+
7922,thr-tRNA,b0002,-
7923,thr-tRNA,b0003,-
7924,thr-tRNA,b0004,-
7925,torR,b0995,-
7926,torR,b0996,+
7927,torR,b0997,+
7928,torR,b0998,+
7929,torR,b3508,+
7930,torR,b3509,+
7931,torR,b3510,+
7932,torR,b3516,-
7933,torR,b3517,-
7934,torR,b3707,+
7935,torR,b3708,+
7936,torR,b3709,+
7937,treR,b4239,-
7938,treR,b4240,-
7939,trp-tRNA,b1260,-
7940,trp-tRNA,b1261,-
7941,trp-tRNA,b1262,-
7942,trp-tRNA,b1263,-
7943,trp-tRNA,b1264,-
7944,trpR,b0151,+-
7945,trpR,b0152,+-
7946,trpR,b0153,+-
7947,trpR,b0388,-
7948,trpR,b0389,-
7949,trpR,b0390,-
7950,trpR,b1260,-
7951,trpR,b1261,-
7952,trpR,b1262,-
7953,trpR,b1263,-
7954,trpR,b1264,-
7955,trpR,b1265,-
7956,trpR,b1704,-
7957,trpR,b1902,+-
7958,trpR,b3161,-
7959,trpR,b3710,+-
7960,trpR,b4393,-
7961,ttdR,b3060,+
7962,ttdR,b3061,+
7963,ttdR,b3062,+
7964,ttdR,b3063,+
7965,tyrR,b0048,+
7966,tyrR,b0112,-
7967,tyrR,b0388,-
7968,tyrR,b0389,-
7969,tyrR,b0390,-
7970,tyrR,b0754,-
7971,tyrR,b1323,-
7972,tyrR,b1907,+-
7973,tyrR,b2600,-
7974,tyrR,b2601,-
7975,tyrR,b3161,+
7976,tyrR,b4054,-
7977,uhpA,b3666,+
7978,uidR,b1615,-
7979,uidR,b1616,-
7980,uidR,b1617,-
7981,uidR,b1618,-
7982,ulaR,b4192,-
7983,ulaR,b4193,-
7984,ulaR,b4194,-
7985,ulaR,b4195,-
7986,ulaR,b4196,-
7987,ulaR,b4197,-
7988,ulaR,b4198,-
7989,uvrY,b1501,+
7990,uvrY,b2687,+
7991,uvrY,b3666,+
7992,uxuR,b1615,-
7993,uxuR,b1616,-
7994,uxuR,b1617,-
7995,uxuR,b3094,-
7996,uxuR,b4321,-
7997,uxuR,b4322,-
7998,uxuR,b4323,-
7999,uxuR,b4324,-
8000,uxuR,b4357,-
8001,val-tRNA,b3670,-
8002,val-tRNA,b3671,-
8003,val-tRNA,b3769,-
8004,val-tRNA,b3770,-
8005,val-tRNA,b3771,-
8006,val-tRNA,b3772,-
8007,val-tRNA,b4488_1,-
8008,val-tRNA,b4488_2,-
8009,val-tRNA,b4669,-
8010,xapR,b2406,+
8011,xapR,b2407,+
8012,xylR,b0064,-
8013,xylR,b3564,+
8014,xylR,b3565,+
8015,xylR,b3566,+
8016,xylR,b3567,+
8017,xylR,b3568,+
8018,xylR,b3569,+
8019,yafC,b0208,?
8020,yafC,b0799,?
8021,yafC,b1809,?
8022,yafC,b2764,?
8023,yafC,b3028,?
8024,yafC,b4342,?
8025,ybaO,b0447,?
8026,ybaO,b3110,?
8027,ybaO,b4470,?
8028,ybaQ,b0042,?
8029,ybaQ,b0084,?
8030,ybaQ,b0346,?
8031,ybaQ,b0347,?
8032,ybaQ,b0433,?
8033,ybaQ,b0477,?
8034,ybaQ,b0497,?
8035,ybaQ,b0516,?
8036,ybaQ,b0692,?
8037,ybaQ,b0961,?
8038,ybaQ,b1014,?
8039,ybaQ,b1129,?
8040,ybaQ,b1456,?
8041,ybaQ,b1628,?
8042,ybaQ,b1896,?
8043,ybaQ,b2134,?
8044,ybaQ,b2228,?
8045,ybaQ,b2408,?
8046,ybaQ,b2418,?
8047,ybaQ,b2574,?
8048,ybaQ,b2731,?
8049,ybaQ,b2766,?
8050,ybaQ,b2901,?
8051,ybaQ,b2995,?
8052,ybaQ,b3053,?
8053,ybaQ,b3068,?
8054,ybaQ,b3144,?
8055,ybaQ,b3241,?
8056,ybaQ,b3384,?
8057,ybaQ,b3482,?
8058,ybaQ,b3593,?
8059,ybaQ,b3705,?
8060,ybaQ,b4169,?
8061,ybaQ,b4374,?
8062,ybaQ,b4411,?
8063,ybaQ,b4465,?
8064,ybiH,b0014,?
8065,ybiH,b0037,?
8066,ybiH,b0177,?
8067,ybiH,b0289,?
8068,ybiH,b0611,?
8069,ybiH,b0638,?
8070,ybiH,b0796,?
8071,ybiH,b0818,?
8072,ybiH,b0993,?
8073,ybiH,b1321,?
8074,ybiH,b1525,?
8075,ybiH,b1872,?
8076,ybiH,b2122,?
8077,ybiH,b2254,?
8078,ybiH,b2270,?
8079,ybiH,b2344,?
8080,ybiH,b2526,?
8081,ybiH,b2677,?
8082,ybiH,b2777,?
8083,ybiH,b2903,?
8084,ybiH,b3749,?
8085,ybiH,b3832,?
8086,ybiH,b4240,?
8087,ybiH,b4355,?
8088,ydcI,b0019,?
8089,ydcI,b0381,?
8090,ydcI,b0382,?
8091,ydcI,b0461,?
8092,ydcI,b0720,?
8093,ydcI,b0721,?
8094,ydcI,b0770,?
8095,ydcI,b1004,?
8096,ydcI,b1363,?
8097,ydcI,b1634,?
8098,ydcI,b1824,?
8099,ydcI,b1841,?
8100,ydcI,b2211,?
8101,ydcI,b2706,?
8102,ydcI,b3267,?
8103,ydcI,b3603,?
8104,ydcI,b3646,?
8105,ydcI,b4077,?
8106,yddM,b0137,?
8107,yddM,b0641,?
8108,yddM,b0768,?
8109,yddM,b0769,?
8110,yddM,b1189,?
8111,yddM,b1385,?
8112,yddM,b1477,?
8113,yddM,b2218,?
8114,yddM,b2663,?
8115,yddM,b2688,?
8116,yddM,b2824,?
8117,yddM,b2890,?
8118,yddM,b3467,?
8119,yddM,b3952,?
8120,yddM,b4218,?
8121,yddM,b4222,?
8122,yddM,b4239,?
8123,yddM,b4355,?
8124,yddM,b4385,?
8125,ydeO,b0972,+
8126,ydeO,b0973,+
8127,ydeO,b0974,+
8128,ydeO,b0975,+
8129,ydeO,b0976,+
8130,ydeO,b0977,+
8131,ydeO,b0978,+
8132,ydeO,b0979,+
8133,ydeO,b0980,+
8134,ydeO,b1499,-
8135,ydeO,b1500,-
8136,ydeO,b3506,+
8137,ydeO,b3507,+
8138,ydeO,b3512,+
8139,ydeO,b3513,+
8140,ydeO,b3514,+
8141,ydeO,b3515,+
8142,ydeO,b3922,+
8143,ydeO,b3923,+
8144,yefM,b2017,-
8145,yefM,b4539,-
8146,yefM;yoeB,b2017,-
8147,yefM;yoeB,b4539,-
8148,yeiE,b0065,?
8149,yeiE,b0072,?
8150,yeiE,b0077,?
8151,yeiE,b0343,?
8152,yeiE,b0411,?
8153,yeiE,b0470,?
8154,yeiE,b0473,?
8155,yeiE,b0475,?
8156,yeiE,b0511,?
8157,yeiE,b0533,?
8158,yeiE,b0551,?
8159,yeiE,b0603,?
8160,yeiE,b0621,?
8161,yeiE,b0635,?
8162,yeiE,b0693,?
8163,yeiE,b0770,?
8164,yeiE,b0800,?
8165,yeiE,b0842,?
8166,yeiE,b0882,?
8167,yeiE,b0885,?
8168,yeiE,b0888,?
8169,yeiE,b0903,?
8170,yeiE,b0907,?
8171,yeiE,b0914,?
8172,yeiE,b0936,?
8173,yeiE,b0940,?
8174,yeiE,b0998,?
8175,yeiE,b1013,?
8176,yeiE,b1014,?
8177,yeiE,b1015,?
8178,yeiE,b1054,?
8179,yeiE,b1055,?
8180,yeiE,b1104,?
8181,yeiE,b1119,?
8182,yeiE,b1124,?
8183,yeiE,b1125,?
8184,yeiE,b1193,?
8185,yeiE,b1376,?
8186,yeiE,b1441,?
8187,yeiE,b1510,?
8188,yeiE,b1646,?
8189,yeiE,b1687,?
8190,yeiE,b1701,?
8191,yeiE,b1704,?
8192,yeiE,b1717,?
8193,yeiE,b1739,?
8194,yeiE,b1761,?
8195,yeiE,b1769,?
8196,yeiE,b1810,?
8197,yeiE,b1974,?
8198,yeiE,b1999,?
8199,yeiE,b2011,?
8200,yeiE,b2103,?
8201,yeiE,b2154,?
8202,yeiE,b2157,?
8203,yeiE,b2158,?
8204,yeiE,b2214,?
8205,yeiE,b2298,?
8206,yeiE,b2372,?
8207,yeiE,b2510,?
8208,yeiE,b2511,?
8209,yeiE,b2520,?
8210,yeiE,b2624,?
8211,yeiE,b2764,?
8212,yeiE,b2850,?
8213,yeiE,b2923,?
8214,yeiE,b3066,?
8215,yeiE,b3075,?
8216,yeiE,b3110,?
8217,yeiE,b3138,?
8218,yeiE,b3144,?
8219,yeiE,b3214,?
8220,yeiE,b3235,?
8221,yeiE,b3299,?
8222,yeiE,b3338,?
8223,yeiE,b3403,?
8224,yeiE,b3514,?
8225,yeiE,b3564,?
8226,yeiE,b3614,?
8227,yeiE,b3655,?
8228,yeiE,b3666,?
8229,yeiE,b3670,?
8230,yeiE,b3710,?
8231,yeiE,b3711,?
8232,yeiE,b3735,?
8233,yeiE,b3749,?
8234,yeiE,b3849,?
8235,yeiE,b3874,?
8236,yeiE,b3890,?
8237,yeiE,b3902,?
8238,yeiE,b3910,?
8239,yeiE,b3922,?
8240,yeiE,b3999,?
8241,yeiE,b4039,?
8242,yeiE,b4079,?
8243,yeiE,b4124,?
8244,yeiE,b4125,?
8245,yeiE,b4129,?
8246,yeiE,b4260,?
8247,yeiE,b4385,?
8248,yeiE,b4520,?
8249,yeiE,b4697,?
8250,yeiL,b2163,+
8251,yhaJ,b1060,+
8252,yheO,b0628,?
8253,yheO,b1380,?
8254,yheO,b1381,?
8255,yheO,b1428,?
8256,yheO,b1429,?
8257,yheO,b2295,?
8258,yheO,b2296,?
8259,yheO,b2297,?
8260,yiaJ,b3090,?
8261,yiaJ,b3574,-
8262,yiaJ,b3575,-
8263,yiaJ,b3576,-
8264,yiaJ,b3577,-
8265,yiaJ,b3578,-
8266,yiaJ,b3579,-
8267,yiaJ,b3580,-
8268,yiaJ,b3581,-
8269,yiaJ,b3582,-
8270,yiaJ,b3583,-
8271,yieP,b0130,?
8272,yieP,b0155,?
8273,yieP,b0306,?
8274,yieP,b0575,?
8275,yieP,b0804,?
8276,yieP,b1047,?
8277,yieP,b1206,?
8278,yieP,b1238,?
8279,yieP,b1727,?
8280,yieP,b1901,?
8281,yieP,b1938,?
8282,yieP,b2097,?
8283,yieP,b2140,?
8284,yieP,b2141,?
8285,yieP,b2152,?
8286,yieP,b2413,?
8287,yieP,b2491,?
8288,yieP,b2796,?
8289,yieP,b3210,?
8290,yieP,b3425,?
8291,yieP,b3426,?
8292,yieP,b3515,?
8293,yieP,b3516,?
8294,yieP,b4000,?
8295,yjjQ,b0786,-
8296,yjjQ,b0987,-
8297,yjjQ,b1891,-
8298,yjjQ,b1892,-
8299,yjjQ,b2215,-
8300,yjjQ,b2603,-
8301,yjjQ,b2604,-
8302,yjjQ,b2605,-
8303,yjjQ,b4522,-
8304,yjjQ,b4523,-
8305,ypdB,b3547,+
8306,yqhC,b3011,+
8307,yqhC,b3012,+
8308,yqjI,b3070,-
8309,yqjI,b3071,-
8310,zntR,b3469,+
8311,zraR,b4002,+
8312,zraR,b4003,+
8313,zraR,b4004,+
8314,zur,b0296,-
8315,zur,b1857,-
8316,zur,b1858,-
8317,zur,b1859,-
8318,zur,b1973,-
8319,zur,b4506,-
8320,csqR,b3882,-
8321,csqR,b3881,-
8322,csqR,b3880,-
8323,csqR,b3883,-
8324,csqR,b3884,-
